################################### RECORDED ###################################
# Collectl:   V2.2.2  HiRes: 1  Options: -C. -f.  Subsys: cdlmnx
################################################################################
# Collectl:   V2.6.2  HiRes: 1  Options: -s+CDN -ocz 
# Host:       ibdln269  DaemonOpts: 
# Distro:     1
# Date:       20070125-143643  Secs: 1169753803 TZ: -0500
# SubSys:     cdlmnxCDN SubOpts:  Options: cz  Interval: 1 NumCPUs: 4  Flags: 
# HZ:         100  Arch: x86_64-linux-thread-multi PageSize: 4096
# Cpu:         Speed(MHz):  Cores:   Siblings: 
# Kernel:     2.6.9-34.7hp.XCsmp  Memory: 32522740  Swap: 
# NumDisks:   3 DiskNames: hda c0d0 c0d1
# NumNets:    5 NetNames: lo eth0:1000 eth1:1000 sit0 ipoib0
# IConnect:   NumHCAs: 1 PortStates:  IBVersion: 
# Lustre:     CfsVersion: 1.4.6.4  SfsVersion: 2.2-0  Services: 
# LustreClient:   CltInfo:  hpcsfsa: ibsfs_i:
################################################################################
#Date Time [CPU]User% [CPU]Nice% [CPU]Sys% [CPU]Wait% [CPU]Irq% [CPU]Soft% [CPU]Steal% [CPU]Idle% [CPU]Totl% [CPU]Intrpt/sec [CPU]Ctx/sec [CPU]Proc/sec [CPU]ProcQue [CPU]ProcRun [CPU]L-Avg1 [CPU]L-Avg5 [CPU]L-Avg15 [MEM]Tot [MEM]Used [MEM]Free [MEM]Shared [MEM]Buf [MEM]Cached [MEM]Slab [MEM]Map [MEM]Commit [MEM]SwapTot [MEM]SwapUsed [MEM]SwapFree [MEM]SwapIn [MEM]SwapOut [MEM]Dirty [MEM]Clean [MEM]Laundry [MEM]Inactive [MEM]PageIn [MEM]PageOut [NET]RxPktTot [NET]TxPktTot [NET]RxKBTot [NET]TxKBTot [NET]RxCmpTot [NET]RxMltTot [NET]TxCmpTot [NET]RxErrsTot [NET]TxErrsTot [DSK]ReadTot [DSK]WriteTot [DSK]OpsTot [DSK]ReadKBTot [DSK]WriteKBTot [DSK]KbTot [DSK]ReadMrgTot [DSK]WriteMrgTot [DSK]MrgTot [CLT]Reads [CLT]ReadKB [CLT]Writes [CLT]WriteKB [IB]InPkt [IB]OutPkt [IB]InKB [IB]OutKB [IB]Err
20070125 14:36:45 0 0 0 0 0 0 0 100 0 1056 62 0 353 0 0 0 0 32522740 20518548 12004192 0 49208 18889836 1450280 81240 13171804 16776936 17892 16759044 0 0 2460 0 0 2339424 0 0 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20070125 14:36:46 0 0 0 0 0 0 0 100 0 1264 59 0 353 0 0 0 0 32522740 20518548 12004192 0 49208 18889836 1450280 81244 13171804 16776936 17892 16759044 0 0 2460 0 0 2339424 0 0 192 0 12 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
20070125 14:36:47 0 0 0 0 0 0 0 100 0 1031 98 0 353 0 0 0 0 32522740 20518612 12004128 0 49208 18889836 1450280 81256 13171804 16776936 17892 16759044 0 0 2460 0 0 2339424 0 0 128 4 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20070125 14:36:48 0 0 0 0 0 0 0 100 0 1263 66 0 353 0 0 0 0 32522740 20518612 12004128 0 49220 18889824 1450296 81268 13171804 16776936 17892 16759044 0 0 2732 0 0 2339424 0 340 13 1 1 0 0 0 0 0 0 0 6 6 0 340 340 0 79 79 0 0 0 0 0 0 0 0 0
20070125 14:36:49 0 0 0 0 0 0 0 100 0 1009 50 0 353 0 0 0 0 32522740 20518412 12004328 0 49220 18889824 1450108 81276 13171804 16776936 17892 16759044 0 0 2732 0 0 2339424 0 0 260 0 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20070125 14:36:50 0 0 8 0 0 0 0 92 8 1221 541 1 354 0 0 0 0 32522740 20519380 12003360 0 49220 18889824 1450892 81472 13172916 16776936 17892 16759044 0 0 1708 0 0 2224736 0 0 6 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 112 114688 225 115824 19 118443 0
20070125 14:36:51 0 0 9 0 0 0 0 91 9 1163 501 0 354 1 0 0 0 32522740 20519380 12003360 0 49220 18889824 1450900 81480 13172916 16776936 17892 16759044 0 0 4180 0 0 2115768 0 0 149 1 10 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 106 108544 210 106565 21 108951 0
20070125 14:36:52 0 0 8 0 0 0 0 92 8 1108 503 0 354 1 0 0 0 32522740 20519380 12003360 0 49220 18889824 1450900 81492 13172916 16776936 17892 16759044 0 0 2660 0 0 2014888 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 98 100352 197 100033 19 102282 0
20070125 14:36:53 0 0 7 0 0 0 0 93 7 1264 433 0 354 0 0 0 0 32522740 20519316 12003424 0 49220 18889824 1450904 81500 13172916 16776936 17892 16759044 0 0 1708 0 0 1925728 0 0 14 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 178 92627 16 94723 0
20070125 14:36:54 0 0 8 7 0 0 0 86 8 1112 488 0 354 0 0 0 0 32522740 20601996 11920744 0 49220 18966664 1456872 81504 13172916 16776936 17892 16759044 0 0 5804 0 0 1976928 0 0 183 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 102400 197 98404 19 100624 0
20070125 14:36:55 0 0 7 25 0 0 0 68 7 1318 485 0 354 0 0 0 0 32522740 20699164 11823576 0 49224 19056760 1463888 81504 13172916 16776936 17892 16759044 0 0 1712 0 0 2067040 0 16 8 0 1 0 0 1 0 0 0 0 2 2 0 16 16 0 2 2 0 0 88 90112 189 94304 18 96431 0
20070125 14:36:56 0 0 9 13 0 0 0 78 9 1121 546 0 354 3 0 0 0 32522740 20827132 11695608 0 49224 19175556 1473188 81508 13172916 16776936 17892 16759044 0 0 2648 0 0 2185824 0 0 230 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 118784 230 114856 23 117457 0
20070125 14:36:57 0 0 8 0 0 0 0 92 8 1227 508 0 354 0 0 0 0 32522740 20928572 11594168 0 49224 19269736 1480408 81512 13172916 16776936 17892 16759044 0 0 1712 0 0 2280036 0 0 13 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 94208 190 98337 18 100560 0
20070125 14:36:58 0 0 9 0 0 0 0 91 9 1213 508 0 354 0 0 0 0 32522740 21047676 11475064 0 49224 19380304 1488920 81516 13172916 16776936 17892 16759044 0 0 1712 0 0 2390628 0 0 234 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 110592 217 110701 21 113201 0
20070125 14:36:59 0 0 5 0 0 0 0 95 5 1069 352 0 354 0 0 0 0 32522740 21118236 11404504 0 49224 19445856 1493932 81520 13172916 16776936 17892 16759044 0 0 1692 0 0 2456164 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 64 65536 130 65602 12 67082 0
20070125 14:37:00 0 0 6 0 0 0 0 94 6 1234 388 0 354 0 0 0 0 32522740 21197660 11325080 0 49224 19519568 1499612 81524 13172916 16776936 17892 16759044 0 0 1692 0 0 2529892 0 0 15 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 72 73728 144 73800 14 75467 0
20070125 14:37:01 0 0 7 0 0 0 0 93 7 1093 449 0 354 0 0 0 0 32522740 21294492 11228248 0 49224 19609736 1506340 81528 13172916 16776936 17892 16759044 0 0 1692 0 0 2620004 0 0 164 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 177 90201 17 92238 0
20070125 14:37:02 0 0 7 0 0 0 0 92 8 1266 485 0 354 0 0 0 0 32522740 21400348 11122392 0 49224 19707996 1513900 81532 13172916 16776936 17892 16759044 0 0 1692 0 0 2718308 0 0 180 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 98304 189 96840 18 99019 0
20070125 14:37:03 0 0 7 0 0 0 0 93 7 1097 483 0 354 0 0 0 0 32522740 21506332 11016408 0 49224 19806324 1521464 81532 13172916 16776936 17892 16759044 0 0 1692 0 0 2816612 0 0 9 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 98304 191 97962 18 100166 0
20070125 14:37:04 0 0 7 0 0 0 0 93 7 1114 481 0 354 1 0 0 0 32522740 21608092 10914648 0 49224 19900912 1528744 81532 13172916 16776936 17892 16759044 0 0 2044 0 0 2911156 0 32 10 0 1 0 0 0 0 0 0 0 8 8 0 32 32 0 0 0 0 0 92 94208 184 92731 18 94813 0
20070125 14:37:05 0 0 8 0 0 0 0 92 8 1288 534 0 354 0 0 0 0 32522740 21722396 10800344 0 49224 20006992 1536892 81532 13172916 16776936 17892 16759044 0 0 1664 0 0 3017316 0 0 221 1 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 104 106602 211 110158 19 112651 0
20070125 14:37:06 0 0 8 0 0 0 0 92 8 1111 534 0 354 0 0 0 0 32522740 21832668 10690072 0 49224 20109400 1544772 81532 13172916 16776936 17892 16759044 0 0 1664 0 0 3119716 0 0 26 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 102400 200 102500 19 104816 0
20070125 14:37:07 2 0 8 0 0 0 0 90 10 1278 529 0 354 1 0 0 0 32522740 21943004 10579736 0 49224 20211876 1552660 81532 13172916 16776936 17892 16759044 0 0 1724 0 0 3222172 0 0 208 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 102400 197 98405 20 100624 0
20070125 14:37:08 0 0 7 0 0 0 0 93 7 1103 475 0 354 1 0 0 0 32522740 22045020 10477720 0 49224 20306600 1559944 81532 13172916 16776936 17892 16759044 0 0 2220 0 0 3316884 0 0 17 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 94208 185 96813 17 98993 0
20070125 14:37:09 0 0 7 7 0 0 0 86 7 1234 476 0 354 0 0 0 0 32522740 22141564 10381176 0 49224 20396156 1566868 81532 13172916 16776936 17892 16759044 0 0 5760 0 0 3406436 0 0 24 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 174 87647 16 89626 0
20070125 14:37:10 0 0 8 8 0 0 0 84 8 1230 531 0 354 0 0 0 0 32522740 22251836 10270904 0 49224 20498564 1574768 81532 13172916 16776936 17892 16759044 0 0 1340 0 0 3508836 0 324 205 0 14 0 0 0 0 0 0 0 64 64 0 324 324 0 17 17 0 0 100 102400 207 106600 20 109008 0
20070125 14:37:11 0 0 9 0 0 0 0 91 9 1119 564 0 354 1 0 0 0 32522740 22378812 10143928 0 49224 20616544 1583844 81532 13172916 16776936 17892 16759044 0 0 4648 0 0 3626820 0 0 15 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 115 117760 223 112237 22 114757 0
20070125 14:37:12 0 0 8 0 0 0 0 92 8 1297 523 0 354 0 0 0 0 32522740 22494396 10028344 0 49224 20723848 1592096 81532 13172916 16776936 17892 16759044 0 0 1340 0 0 3734116 0 0 204 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 107520 219 113225 20 115785 0
20070125 14:37:13 0 0 6 0 0 0 0 94 6 1088 431 0 354 0 0 0 0 32522740 22586908 9935832 0 49224 20809800 1598664 81532 13172916 16776936 17892 16759044 0 0 1340 0 0 3820132 0 0 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 86016 168 86100 16 88045 0
20070125 14:37:14 0 0 9 0 0 0 0 91 9 1344 622 0 354 0 0 0 0 32522740 22719260 9803480 0 49224 20932744 1608200 81532 13172916 16776936 17892 16759044 0 0 0 0 0 3943012 0 1340 210 0 13 0 0 0 0 0 0 0 26 26 0 1340 1340 0 309 309 0 0 120 122880 239 123001 23 125779 0
20070125 14:37:15 0 0 7 0 0 0 0 93 7 1081 483 0 354 1 0 0 0 32522740 22829660 9693080 0 49224 21035084 1616080 81532 13172916 16776936 17892 16759044 0 0 0 0 0 4045412 0 0 5 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 99 102297 195 99165 19 101387 0
20070125 14:37:16 0 0 7 0 0 0 0 93 7 1327 453 0 354 0 0 0 0 32522740 22922204 9600536 0 49224 21121104 1622712 81532 13172916 16776936 17892 16759044 0 0 0 0 0 4131428 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 86016 173 89306 16 91324 0
20070125 14:37:17 0 0 9 0 0 0 0 91 9 1123 524 0 354 0 0 0 0 32522740 23049852 9472888 0 49224 21239900 1631812 81532 13172916 16776936 17892 16759044 0 0 0 0 0 4250212 0 0 259 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 118902 232 119019 22 121708 0
20070125 14:37:18 0 0 8 0 0 0 0 92 8 1101 396 0 354 1 0 0 0 32522740 23153980 9368760 0 49224 21336528 1639248 81532 13172916 16776936 17892 16759044 0 0 2408 0 0 4346804 0 0 11 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 93 96159 185 94120 19 96231 0
20070125 14:37:19 0 0 9 7 0 0 0 84 9 1263 474 0 354 1 0 0 0 32522740 23272332 9250408 0 49228 21446412 1647776 81536 13172916 16776936 17892 16759044 0 0 1672 0 0 4456656 0 4 163 1 10 0 0 0 0 0 0 0 1 1 0 4 4 0 0 0 0 0 107 109568 217 109385 20 111843 0
20070125 14:37:20 0 0 8 25 0 0 0 67 8 1108 464 0 354 1 0 0 0 32522740 23369204 9153536 0 49228 21536240 1654796 81536 13172916 16776936 17892 16759044 0 0 1440 0 0 4546544 0 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 200 89772 20 91770 0
20070125 14:37:21 0 0 10 25 0 0 0 65 10 1362 502 0 354 0 0 0 0 32522740 23488708 9034032 0 49228 21647216 1663332 81536 13172916 16776936 17892 16759044 0 0 1812 0 0 4657528 0 0 167 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 110592 228 112445 21 114979 0
20070125 14:37:22 0 0 8 25 0 0 0 67 8 1100 445 0 354 0 0 0 0 32522740 23588148 8934592 0 49228 21739628 1670488 81536 13172916 16776936 17892 16759044 0 0 4096 0 0 4749928 0 0 106 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 91 93184 192 90213 19 92240 0
20070125 14:37:23 0 0 8 24 0 0 0 68 8 1355 494 0 354 1 0 0 0 32522740 23684868 8837872 0 49228 21829388 1677408 81536 13172916 16776936 17892 16759044 0 0 3764 0 0 4839688 0 0 17 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87 89088 194 90216 21 92239 0
20070125 14:37:24 0 0 10 24 0 0 0 66 10 1151 596 0 354 1 0 0 0 32522740 23810820 8711920 0 49228 21946348 1686408 81540 13172916 16776936 17892 16759044 0 0 1940 0 0 4956648 0 0 265 1 17 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 116736 245 117114 23 119737 0
20070125 14:37:25 0 0 8 24 0 0 0 67 8 1118 502 0 354 0 0 0 0 32522740 23917732 8605008 0 49228 22045628 1694036 81540 13172916 16776936 17892 16759044 0 0 2876 0 0 5055864 0 0 22 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 97 99328 204 100167 18 102427 0
20070125 14:37:26 0 0 6 25 0 0 0 70 6 1321 359 0 354 0 0 0 0 32522740 23989540 8533200 0 49228 22112336 1699172 81540 13172916 16776936 17892 16759044 0 0 4096 0 0 5122664 0 0 256 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 66 67584 139 65610 14 67083 0
20070125 14:37:27 0 0 4 25 0 0 0 72 4 1067 261 0 354 0 0 0 0 32522740 24033700 8489040 0 49228 22153340 1702352 81540 13172916 16776936 17892 16759044 0 0 4116 0 0 5163632 0 0 28 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 40960 85 41005 8 41927 0
20070125 14:37:28 0 0 10 24 0 0 0 65 11 1308 613 0 354 1 0 0 0 32522740 24162804 8359936 0 49228 22273156 1711588 81540 13172916 16776936 17892 16759044 0 0 1056 0 0 5283440 0 0 27 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 118784 256 120397 26 123092 0
20070125 14:37:29 0 0 10 25 0 0 0 66 10 1146 591 0 354 1 0 0 0 32522740 24287636 8235104 0 49228 22389164 1720464 81540 13172916 16776936 17892 16759044 0 0 2388 0 0 5399488 0 0 186 1 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 116736 240 117403 23 120048 0
20070125 14:37:30 0 0 9 25 0 0 0 66 9 1307 572 0 354 0 0 0 0 32522740 24399836 8122904 0 49228 22493272 1728480 81540 13172916 16776936 17892 16759044 0 0 28 0 0 5503600 0 0 30 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 102 104448 282 106660 28 109005 0
20070125 14:37:31 0 0 7 6 0 0 0 86 7 1101 430 0 354 0 0 0 0 32522740 24496860 8025880 0 49228 22583372 1735412 81540 13172916 16776936 17892 16759044 0 0 20 0 0 5593712 0 0 206 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 178 90202 17 92238 0
20070125 14:37:32 0 0 9 0 0 0 0 91 9 1122 524 0 354 0 0 0 0 32522740 24620444 7902296 0 49228 22698088 1744236 81540 13172916 16776936 17892 16759044 0 0 36 0 0 5708400 0 44 16 0 1 0 0 0 0 0 0 0 3 3 0 44 44 0 8 8 0 0 112 114688 225 114801 21 117394 0
20070125 14:37:33 0 0 9 0 0 0 0 90 10 1361 516 0 354 1 0 0 0 32522740 24746236 7776504 0 49228 22815048 1753080 81540 13172916 16776936 17892 16759044 0 0 2268 0 0 5825304 0 0 236 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 114 116736 224 114145 22 116712 0
20070125 14:37:34 0 0 7 0 0 0 0 93 7 1095 401 0 354 0 0 0 0 32522740 24836348 7686392 0 49228 22898756 1759524 81540 13172916 16776936 17892 16759044 0 0 36 0 0 5909104 0 0 41 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 82 83968 169 86720 16 88680 0
20070125 14:37:35 0 0 7 0 0 0 0 93 7 1265 414 0 354 1 0 0 0 32522740 24929020 7593720 0 49228 22984776 1766144 81540 13172916 16776936 17892 16759044 0 0 1176 0 0 5995120 0 0 18 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 86016 163 82002 16 83853 0
20070125 14:37:36 0 0 10 0 0 0 0 90 10 1135 573 0 354 0 0 0 0 32522740 25061372 7461368 0 49228 23107652 1775596 81540 13172916 16776936 17892 16759044 0 0 36 0 0 6118000 0 0 192 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 122880 247 127099 23 129971 0
20070125 14:37:37 0 0 8 18 0 0 0 73 8 1117 474 0 354 1 0 0 0 32522740 25166860 7355880 0 49228 23205708 1783088 81540 13172916 16776936 17892 16759044 0 0 3800 0 0 6215952 0 0 30 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 95 97280 194 94309 19 96432 0
20070125 14:37:38 0 0 8 25 0 0 0 67 8 1117 445 0 354 1 0 0 0 32522740 25272612 7250128 0 49228 23303832 1790664 81540 13172916 16776936 17892 16759044 0 0 3632 0 0 6314088 0 0 33 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 98304 206 98412 21 100625 0
20070125 14:37:39 0 0 8 25 0 0 0 66 8 1109 449 0 354 0 0 0 0 32522740 25383396 7139344 0 49228 23406716 1798580 81544 13172916 16776936 17892 16759044 0 0 4132 0 0 6417008 0 0 31 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 101 103424 209 102508 19 104817 0
20070125 14:37:40 0 0 4 11 0 0 0 85 4 1076 247 0 354 0 0 0 0 32522740 25427492 7095248 0 49228 23447652 1801728 81544 13172916 16776936 17892 16759044 0 0 36 0 0 6457968 0 0 28 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 40960 88 45100 8 46119 0
20070125 14:37:41 0 0 6 0 0 0 0 94 6 1076 326 0 354 1 0 0 0 32522740 25514084 7008656 0 49228 23528096 1807888 81544 13172916 16776936 17892 16759044 0 0 2624 0 0 6538344 0 0 7 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 78 79872 153 77901 15 79617 0
20070125 14:37:42 0 0 7 0 0 0 0 93 7 1097 398 0 354 0 0 0 0 32522740 25608356 6914384 0 49228 23615612 1814620 81544 13172916 16776936 17892 16759044 0 0 36 0 0 6625904 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 86 88152 175 90289 16 92330 0
20070125 14:37:43 0 0 9 0 0 0 0 91 9 1109 464 0 354 0 0 0 0 32522740 25727460 6795280 0 49228 23726180 1823128 81544 13172916 16776936 17892 16759044 0 0 36 0 0 6736496 0 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 108 110592 216 110700 21 113201 0
20070125 14:37:44 0 0 8 0 0 0 0 92 8 1109 413 0 354 0 0 0 0 32522740 25828900 6693840 0 49228 23820360 1830372 81544 13172916 16776936 17892 16759044 0 0 36 0 0 6830704 0 0 26 0 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 94302 184 94394 18 96527 0
20070125 14:37:45 0 0 9 0 0 0 0 91 9 1114 472 0 354 0 0 0 0 32522740 25947844 6574896 0 49228 23930996 1838752 81544 13172916 16776936 17892 16759044 0 0 36 0 0 6941296 0 0 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 107 110481 217 110589 21 113088 0
20070125 14:37:46 0 0 7 0 0 0 0 93 7 1095 377 0 354 1 0 0 0 32522740 26044484 6478256 0 49228 24020756 1845656 81544 13172916 16776936 17892 16759044 0 0 3760 0 0 7031000 0 0 16 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87 89088 170 86102 17 88045 0
20070125 14:37:47 0 0 5 19 0 0 0 76 6 1085 354 0 354 0 0 0 0 32522740 26116244 6406496 0 49228 24087328 1850820 81544 13172916 16776936 17892 16759044 0 0 756 0 0 7097616 0 0 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 66560 138 69703 13 71275 0
20070125 14:37:48 0 0 10 25 0 0 0 65 10 1138 576 0 354 0 0 0 0 32522740 26256684 6266056 0 49228 24217684 1860876 81544 13172916 16776936 17892 16759044 0 0 4132 0 0 7228016 0 0 6 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 128 131072 263 127113 26 129973 0
20070125 14:37:49 0 0 7 25 0 0 0 68 7 1094 401 0 354 4 0 0 0 32522740 26352980 6169760 0 49228 24307104 1867792 81544 13172916 16776936 17892 16759044 0 0 3388 0 0 7317384 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 87 89088 187 90211 19 92239 0
20070125 14:37:50 0 0 9 24 0 0 0 66 9 1131 537 0 354 0 0 0 0 32522740 26468516 6054224 0 49228 24414340 1876244 81544 13172916 16776936 17892 16759044 0 0 4132 0 0 7424624 0 0 7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 105 107520 221 106610 20 109010 0
20070125 14:37:51 0 0 8 24 0 0 0 68 8 1102 466 0 354 0 0 0 0 32522740 26561156 5961584 0 49228 24500292 1882896 81544 13172916 16776936 17892 16759044 0 0 4132 0 0 7510640 0 0 10 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 84 86016 184 86114 18 88047 0
20070125 14:37:52 0 0 8 24 0 0 0 67 9 1108 482 0 354 0 0 0 0 32522740 26658276 5864464 0 49228 24590460 1889864 81544 13172916 16776936 17892 16759044 0 0 36 0 0 7600752 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 90112 196 94310 19 96432 0
20070125 14:37:53 0 0 9 24 0 0 0 67 9 1114 514 0 354 1 0 0 0 32522740 26765780 5756960 0 49228 24690420 1897448 81544 13172916 16776936 17892 16759044 0 0 1684 0 0 7700696 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 96 99228 213 97916 23 100100 0
20070125 14:37:54 0 0 10 24 0 0 0 66 10 1110 504 0 354 0 1 0 0 32522740 26879700 5643040 0 49228 24796160 1905588 81544 13172916 16776936 17892 16759044 0 0 992 0 0 7806504 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 103 105472 214 106965 19 109379 0
